‘¡B072ZE,114.008797,22.6752,Tue Mar 07 06:26:59 GMT+08:00 2017
‘¡B072ZE,114.008904,22.6752,Tue Mar 07 06:35:21 GMT+08:00 2017
‘¡B072ZE,114.008904,22.6752,Tue Mar 07 06:37:22 GMT+08:00 2017
‘¡B072ZE,114.009003,22.6751,Tue Mar 07 06:39:02 GMT+08:00 2017
‘¡B072ZE,114.009102,22.6751,Tue Mar 07 06:46:03 GMT+08:00 2017
‘¡B072ZE,114.009102,22.6752,Tue Mar 07 06:49:23 GMT+08:00 2017
‘¡B072ZE,114.009201,22.6752,Tue Mar 07 06:51:03 GMT+08:00 2017
‘¡B072ZE,114.009102,22.6751,Tue Mar 07 06:55:45 GMT+08:00 2017
‘¡B072ZE,114.009102,22.6752,Tue Mar 07 06:58:46 GMT+08:00 2017
‘¡B072ZE,114.009201,22.6752,Tue Mar 07 07:01:46 GMT+08:00 2017
‘¡B072ZE,114.0093,22.675301,Tue Mar 07 07:08:48 GMT+08:00 2017
‘¡B072ZE,114.018898,22.662399,Tue Mar 07 07:22:21 GMT+08:00 2017
‘¡B072ZE,114.019997,22.653799,Tue Mar 07 07:28:43 GMT+08:00 2017
‘¡B072ZE,114.024101,22.6656,Tue Mar 07 13:06:35 GMT+08:00 2017
‘¡B072ZE,114.024597,22.6651,Tue Mar 07 13:12:15 GMT+08:00 2017
‘¡B072ZE,114.025902,22.663799,Tue Mar 07 13:13:15 GMT+08:00 2017
‘¡B072ZE,114.040001,22.645599,Tue Mar 07 13:29:52 GMT+08:00 2017
‘¡B072ZE,114.102097,22.6248,Tue Mar 07 14:02:47 GMT+08:00 2017
‘¡B072ZE,114.111397,22.606501,Tue Mar 07 14:16:33 GMT+08:00 2017
‘¡B072ZE,114.111504,22.6043,Tue Mar 07 14:19:36 GMT+08:00 2017
‘¡B072ZE,114.1129,22.604601,Tue Mar 07 14:26:22 GMT+08:00 2017
‘¡B072ZE,114.111801,22.607401,Tue Mar 07 14:27:22 GMT+08:00 2017
‘¡B072ZE,114.110001,22.6099,Tue Mar 07 14:29:22 GMT+08:00 2017
‘¡B072ZE,114.108498,22.611099,Tue Mar 07 14:29:53 GMT+08:00 2017
‘¡B072ZE,114.104897,22.621201,Tue Mar 07 14:32:56 GMT+08:00 2017
‘¡B072ZE,114.093201,22.6387,Tue Mar 07 14:38:17 GMT+08:00 2017
‘¡B072ZE,114.085999,22.6397,Tue Mar 07 14:39:18 GMT+08:00 2017
‘¡B072ZE,114.084396,22.6402,Tue Mar 07 14:41:20 GMT+08:00 2017
‘¡B072ZE,114.079201,22.643499,Tue Mar 07 14:43:01 GMT+08:00 2017
‘¡B072ZE,114.064301,22.641001,Tue Mar 07 14:48:02 GMT+08:00 2017
‘¡B072ZE,114.062698,22.639,Tue Mar 07 14:52:25 GMT+08:00 2017
‘¡B072ZE,114.056602,22.636801,Tue Mar 07 14:55:27 GMT+08:00 2017
‘¡B072ZE,114.040001,22.6742,Tue Mar 07 15:09:22 GMT+08:00 2017
‘¡B072ZE,114.040497,22.6747,Tue Mar 07 15:17:46 GMT+08:00 2017
‘¡B072ZE,114.034897,22.688101,Tue Mar 07 15:25:08 GMT+08:00 2017
‘¡B072ZE,114.035896,22.6933,Tue Mar 07 15:26:28 GMT+08:00 2017
‘¡B072ZE,114.036301,22.7012,Tue Mar 07 15:29:50 GMT+08:00 2017
‘¡B072ZE,114.035301,22.7068,Tue Mar 07 15:33:32 GMT+08:00 2017
‘¡B072ZE,114.031502,22.710899,Tue Mar 07 15:34:32 GMT+08:00 2017
‘¡B072ZE,114.031197,22.7131,Tue Mar 07 15:36:12 GMT+08:00 2017
‘¡B072ZE,114.029602,22.712999,Tue Mar 07 15:36:52 GMT+08:00 2017
‘¡B072ZE,114.027298,22.7132,Tue Mar 07 15:37:32 GMT+08:00 2017
‘¡B072ZE,114.015701,22.732901,Tue Mar 07 15:41:55 GMT+08:00 2017
‘¡B072ZE,114.008301,22.7356,Tue Mar 07 15:47:06 GMT+08:00 2017
